Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g)
paleo,Paleo Egg Nog Cake recipes,british,-0.22720960067076312,0.03925224014572231,-0.4175478631474974
paleo,Easy Paleo Reese's™ Cups,french,-0.23946019942850663,0.5752525530481788,0.8812449596894115
paleo,Paleo Cornbread Stuffing recipes,american,0.5128379333765607,2.911942797112501,1.0307244893405032
paleo,Sloppy Joe's - Paleo & Whole30 recipes,french,0.1275009179057195,-0.32982625712683417,-0.2582395425056491
paleo,No-Bake Paleo Chocolate Chip Coconut Bars,american,-0.09378944329097466,0.6481967947478708,3.2881520601425493
paleo,Portobello Mushroom Paleo Taco,italian,-0.024072399451452616,-0.5663571057651422,-0.021365679628412487
paleo,Paleo BBQ Ranch Meatloaf,american,1.0093212903040205,-0.38953725143852896,0.11099537238044446
paleo,Keto Paleo Tuna Taquitos Recipe,mexican,-0.4096321530815255,-0.3909358873413254,-0.3458795955065631
paleo,Paleo Chocolate Coconut Milk Panna Cotta,italian,-0.6664492506756758,-0.269900088060863,0.2483527264762695
paleo,"Slow Cooker Honey Peach Chipotle Meatballs (Gluten Free, Paleo) recipes",eastern europe,-0.6658924052775966,0.5603517013145398,-0.7500886250014326
paleo,Paleo Roasted Cabbage with Mustard Seed Dressing recipes,mediterranean,-0.8803892526177237,-0.740594863040439,-0.5449945196609759
paleo,Paleo Tuna Spinach Casserole recipes,italian,0.017022790926796198,-0.5464534409945773,-0.20655648321258674
paleo,Paleo Beef Stroganoff,eastern europe,0.531213831513176,-0.43881227016781943,0.7078487052941455
paleo,Slammin Wild Salmon Paleo Wrap Tumeric,nordic,0.133069371886512,-0.5735116663448317,-0.5087098995867658
paleo,Vietnamese Spring Rolls (Paleo) recipes,south east asian,-0.4959431897838093,-0.157040929442903,-0.3783965123676499
paleo,Paleo Banana Muffins recipes,american,-0.33924689476430825,-0.28329471651456756,0.27570952806720905
paleo,Paleo Chicken Shawarma recipes,middle eastern,0.34778895738587084,-0.5339195115579782,-0.20434500523966653
paleo,Paleo Spinach Donuts recipes,american,-0.4456043657974451,0.5124753184880456,0.0583294339883065
paleo,Paleo Strawberry Pie recipes,american,-0.25449502517664635,0.38267114797082086,0.351063592329677
paleo,Quick and Easy Paleo Salads,french,-0.429344480173531,-0.662594014615252,-0.36217900723290125
paleo,Chocolate Custard (Paleo or Low Carb) recipes,french,-0.5166578385923575,-0.13821313844371996,0.34189005407163736
paleo,"Pumpkin Milkshake (Dairy-free, Paleo, AIP) recipes",american,-0.6844910415734435,-0.3439202035319369,0.4153602667275437
paleo,"Pistachio Crumbed Mushrooms (Paleo, Low Carb) recipes",british,-0.395154172731465,-0.49916878874234333,0.3305869444322672
paleo,"Paleo Chocolate Mousse Cake (dairy Free, Raw Dessert, Keto, Paleo, Gluten Free) recipes",american,-0.3833490502921849,0.6779447045265798,1.2066598480750481
paleo,Paleo Ground Beef Spaghetti Squash Skillet,italian,0.14454038708694442,-0.12745440072990108,-0.015140778667599863
paleo,Paleo Fried Green Tomatoes recipes,french,-0.3794511325056302,-0.49884602661092875,0.5337152915745725
paleo,Dulce de Leche Ice Cream (Paleo) recipes,italian,-0.7667927914095568,0.1384478018671325,0.1947039089850557
paleo,"Easy BBQ Jackfruit Saute Recipe [Paleo, Vegan]",american,-0.9044449738147475,-0.23520315893379712,-0.840103969158446
paleo,"Easy 10 Minute Asian Zucchini Noodles (low-carb, Paleo) recipes",asian,-0.772583983549581,-0.6143410759687744,-0.9034996710488269
paleo,Paleo Maple Pecan Latte Mug Cake,american,-0.7877301783773366,-0.6223025418770003,-0.6973407800177049
paleo,Paleo Beef Stew,american,1.396551580128331,-0.07645798396639966,-0.5155081466887058
paleo,A No Bake Paleo Chocolate Cashew Coconut Dessert That’s Healthy,american,-0.6158876885300799,-0.34800852386318804,5.191743155277354
paleo,"Easy Chicken Herb Salad (Paleo, Low Carb) recipes",american,-0.024629244849531835,-0.7692131053591971,-0.06813434342609642
paleo,Frozen Chocolate Custard (Low Carb and Paleo Friendly),american,-0.47623086269180387,-0.5153606890016408,0.5538643131056237
paleo,Paleo Ground Beef Spaghetti Squash Skillet recipes,italian,0.14454038708694442,-0.12745440072990108,-0.015140778667599863
paleo,Salted Caramel Bliss Balls- Aka Paleo Style Truffles,french,-0.279998544408676,0.37384898304548947,0.4174079315172847
paleo,20-Minute Paleo Cashew Chicken,american,1.180384196593966,-0.06634477051540993,0.5974386198313119
paleo,"Healthy Buffalo Turkey Meatballs (paleo, GF) recipes",american,0.27539905563556827,-0.7398417514004716,-0.41042198967919874
paleo,"Shepherd’s Pie with Cauliflower Topping (GAPS, Paleo, Grain-Free) recipes",american,0.29967751499182366,-0.5081523347333821,0.4158517062770816
paleo,Paleo Chocolate and Candied Orange Peel Freezer Fudge (GF) recipes,american,-0.25215627450471345,0.7364722376897546,0.8482366032787869
paleo,Paleo Crockpot BBQ Pulled Pork,american,3.562791547736231,0.5516909174549155,2.4214165079409873
paleo,Primal Roast Beast Wrap Recipe,british,-0.19457846034331897,-0.5325208756551818,-0.44834474158520166
paleo,Paleo Chili Over Zero Carb Paleo Miracle Rice™,american,1.1271497765375897,0.5222119761190517,-0.7640946521632608
paleo,Saucy Grilled Paleo Pork Chops Recipe,eastern europe,-0.06806318589971327,-0.38829999660143977,-0.7194555597469076
paleo,"Orange and Five-Spice Roasted Chicken Legs | Keto, Paleo",mediterranean,6.61519528184745,-0.5939532680010875,4.665165677947564
paleo,The Best Paleo Beef Enchiladas recipes,mexican,0.37563122728983334,0.16330048598605396,0.37702798186359276
paleo,Paleo Chicken Taco Meatballs (GF) recipes,mexican,0.08217370250206843,-0.7619509574023694,-0.5359847945861157
paleo,Smoky BBQ Paleo Chili recipes,american,0.16369586878087078,-0.23837698655937373,-0.00998066339745263
paleo,Collard Green Paleo Slaw (Super Slaw) recipes,mediterranean,-0.86680222490459,-0.6667361286350723,-0.7012722964140077
paleo,"Blueberry Chia Seed Coleslaw (Paleo, GF) recipes",american,-0.7931872632785132,-0.386739979632936,-0.526156003595359
paleo,"Orange Chicken Recipe (Paleo, Grain-Free) recipes",french,1.2103424790106299,0.052377900156581475,0.21673678212266864
paleo,Sneaky Chocolate Veggie Cake (Paleo option) recipes,american,0.15133390094351126,0.9877425569959946,1.4232208762380543
paleo,Paleo Cauliflower Fried Rice,chinese,-0.29224914316641953,-0.29443001004837005,-0.4995363613287262
paleo,Caramel Chocolate Mousse (Paleo & Vegan) recipes,american,-0.5026253345607603,0.6342104357199061,0.9439854088470754
paleo,"Healthy Fudge Bites {Paleo, Gluten Free, Sugar Free, Dairy Free} recipes",american,-0.8336142391790669,0.14102989891844897,1.4774430398703955
paleo,"Easy Crab Cakes (Paleo, Low Carb) recipes",french,0.12104151128800006,-0.7345161762321312,-0.43810641763649677
paleo,Keto Paleo Meatloaf recipes,american,0.6696455974756778,-0.6157935055601399,0.4527915790840091
paleo,Paleo Ginger Cake with Lemon and Coconut,french,-0.2685275292082435,-0.352527193702992,0.6846691398742775
paleo,Paleo Whole30 Classic Potato Salad,mediterranean,-0.5702263658875814,0.6470671272879199,-0.48880659783048347
paleo,Paleo Chocolate Pistachio Biscotti recipes,italian,-0.33211927366889393,0.33452579670148147,0.10214946048876355
paleo,Paleo Sloppy Joes with Sweet Potatoes recipes,american,0.08339876237784279,0.2722864990270393,-0.09016721656370948
paleo,Gluten Free “Carrot Cake” Vegan Cheesecake {Paleo} recipes,american,-0.10080569530677318,1.4773727103518914,1.5581210325861903
paleo,Paleo Chocolate Chunk Banana Bread recipes,american,-0.020285850744513674,0.5673986745170911,0.9515208152733221
paleo,Paleo Sweet and Sour Pork,mediterranean,0.16213670166624888,0.08239477837813605,-0.03930322318654345
paleo,"Egg Salad Lettuce Wraps (Paleo, GF) recipes",american,-0.5810291666103188,-0.764048911256564,-0.54409354715349
paleo,"Spaghetti Squash Soup with Pumpkin and Fall Flavors {GF, Vegan, Paleo}",american,-0.4503932362209267,0.12575249136482614,-0.5937289416568112
paleo,"BBQ Beef Pizza (AIP, Paleo)",italian,0.31181674466995135,0.5775656816566499,-0.057240766744674425
paleo,Paleo-Approved Classic Chicken Salad,american,-0.5148759333185039,-0.5053550629277891,0.7821379838659481
paleo,Primal Curried Egg Salad Coconut Wraps,american,-0.6778088967964925,-0.6131576148202543,-0.610847419299046
paleo,Baked Salmon with Pesto and Pecans,nordic,2.7384376204197087,-0.7710958844591154,1.1012460646991824
paleo,Paleo Banana Chocolate Chip Muffins,american,0.24967279824430702,2.01444889702573,0.837343026597365
paleo,"Almond Flour Crust for Tarts or Pies - Gluten Free, Low Carb, Sugar Free, Paleo recipes",american,-0.23088478029808615,-0.3617797081368762,0.6697621402049632
paleo,"Spatchcock Herbed Chicken (Paleo, Whole30 option)",french,1.5974613997553246,-0.7024551378449511,0.8547891306059582
paleo,Paleo Chocolate Sweet Potato Bread (gluten and dairy free),american,-0.0658358043073964,8.870777267288224,6.311570075490901
paleo,Easy Paleo Lemon Chia Seed Muffins,american,-0.09891242095330385,2.1008415608676954,0.770834874226578
paleo,Paleo Chocolate Honey Bars recipes,american,-0.0658358043073964,1.0611171482042392,1.2191915565882632
paleo,DIY Chicken Burrito Bowl (Paleo),mexican,0.037403332496496744,0.0706139605815044,-0.1300557266678637
paleo,"Healthy Buffalo Turkey Meatloaf (Paleo, Whole30) recipes",american,1.4905470833241086,-0.6345137091821847,0.1426113167340453
paleo,Paleo Slow Cooker Beef Stew recipes,american,1.0701288077742745,-0.1701665894537621,-0.660564720393957
paleo,"Teriyaki Salmon Recipe (Grain-Free, Paleo) recipes",nordic,0.21436880000608255,-0.2580116828870932,-0.4771758618247547
paleo,Banana Cocoa Snack Cake (Paleo) recipes,american,-0.1591630930254787,0.40677072044977525,0.4230594863369698
paleo,Paleo Creole Meatballs,american,0.5669633060698637,-0.5212779947442411,0.48874857279186057
paleo,Easy Paleo Shepherd's Pie recipes,american,0.26626679110706863,-0.31562472334459324,0.16349749758940316
paleo,"Buffalo Chicken Cobb Salad {paleo, whole30",american,-0.890635207942382,-0.778788381924496,-0.2252311860950245
paleo,Paleo Carrot & Apple Juicer Pulp Muffi,british,-0.3027178366503095,-0.17516940249068783,0.006810187878423385
paleo,Sesame Ginger Paleo Turkey Meatballs recipes,american,0.2344152343369355,-0.5887890738984545,-0.4942124328753996
paleo,"Coconut Chocolate Chip Healthy Vegan Ice Cream Recipe (Paleo, Homemade, Dairy-Free)",american,-0.7455212972029295,0.015421636109613612,-0.2239206806295903
paleo,Zero Carb Beef Stew w/Paleo Rice By Paleo Nate,american,4.194142860078485,0.7398612400696077,0.6792633048293613
paleo,Creamy Paleo Chicken Enchiladas Verdes recipes,mexican,0.9447272241268274,0.290952908960515,0.16251461849032744
paleo,"Paleo Vegetarian Tacos with Zucchini, Squash & Eggplant recipes",mexican,-0.5560824927763685,0.5510991868806554,-0.2536527733766293
paleo,Paleo Chocolate Pecan Tart,american,-0.34325618163047894,-0.012228319814900978,2.2114080071051525
paleo,"Paleo Pepperoni Pizza with Veggies {GF, DF}",italian,-0.4853631272203036,-0.21153393596339565,-0.4849569880257705
paleo,Chicken Shawarma on Pita recipes,middle eastern,1.719856018253144,0.33221266809301037,0.33541943333605595
paleo,Almond Crusted Tilapia,mediterranean,0.5828890844549304,-0.29685072603397933,-0.08426994196925534
paleo,Paleo Creole Meatballs recipes,american,0.5718635455729614,-0.5064847303877401,0.4898952650741154
paleo,"Mini Zucchini Avocado Burgers Recipe [Paleo, Keto, AIP]",american,-0.4320173380843114,-0.7363451616434804,-0.19893917019475024
paleo,Paleo Thai Chicken Pizza recipes,south east asian,-0.15381737720391786,1.064344769518385,-0.45940213144980296
paleo,"The BEST Strawberry Banana Bread {Paleo, Vegan, Gluten Free}",american,-0.34292207439163136,0.8181848506262092,-0.15954209964013388
paleo,Paleo Albino Mole Cake – Maulwurftorte with a Twist,italian,-0.2969266445102852,0.5125829058651838,1.7178388861859868
paleo,"Salted Caramel Paleo Bark (GF, dairy-free) recipes",american,-0.5968435759157695,1.920471323095522,0.22263405671712266
paleo,Lemony Brussels Sprouts Salad {vegan+glutenfree+paleo},american,-0.46075056062520076,-0.3831895961873758,-0.4731624388368624
paleo,Paleo Clam Chowder with Cauliflower recipes,american,1.186509495972838,-0.0579529550986312,-0.35357881511598915
paleo,Paleo Asian Cauliflower Fried ‘Rice’ recipes,chinese,-0.4832471147076024,-0.5274104752411178,-0.374956435520885
paleo,"Easy Apricot-Mustard Chicken Bake (paleo, GF) recipes",french,0.33353371519504216,0.1680343305801344,0.06766678542952538
paleo,Paleo Mississippi Roast with Lotus Root recipes,british,0.8888199461596705,-0.5041178080907,0.3843995751066601
paleo,New England Paleo Clam Chowder,american,2.802029364880359,0.297246770523099,1.7726343959594553
paleo,Paleo Chicken Cauliflower Fried Rice,chinese,0.36972866607019345,-0.5381154192663676,-0.24087534508864555
paleo,"My signature dish – Mediterranean Chicken, Paleo-ized",mediterranean,0.42775195655005127,-0.41729479474018166,0.14580567380604112
paleo,Red Robin Recreation – Perfectly Crispy Paleo French Fries recipes,french,-0.7171221819008876,0.16862606115439435,1.5913751087715837
paleo,Chorizo Breakfast Tacos recipes,mexican,-0.16439743976742366,-0.4595228402669207,-0.25946814137949364
paleo,Paleo Cashew Chocolate Chip Blondies recipes,american,-0.21685227626648906,0.6215151252176001,0.9216249093431037
paleo,Chocolate Chip Cookie Ice Cream Sandwiches ~ The Paleo Mom,american,-0.6702357993826148,0.6942441921630156,0.39586649792920964
paleo,Paleo Shepards Pie recipes,american,0.349236755420877,-0.24429429230197414,-0.22875316953337893
paleo,"Angel Food Cake (Grain-Free, Paleo) recipes",american,-0.27175723251710315,0.9614374432857075,0.07634888413802715
paleo,Paleo Chicken and Dumplings,italian,3.278911763795429,-0.14262422090638574,0.6324946410316775
paleo,Grain Free Ice Cream Sandwiches (Paleo and Low Carb) recipes,american,-0.2719799706763348,0.2267770384975854,0.5561576976701336
paleo,"Chocolate Berry Tart (Grain-Free, Paleo)",french,0.15879562927777324,0.6886496485518296,0.9073731624065067
paleo,Paleo Chocolate Chunk Strawberry Banana Bread,american,-0.5015116437646018,0.41311837570092824,-0.1842778903002049
paleo,Instant Pot Purple Paleo Potato Salad Recipe,mediterranean,-0.3794511325056302,0.19821258986739626,0.530848560868935
paleo,Primal Guacamole Burger Recipe,mexican,0.1792875399270897,-0.5491969191116011,-0.11842499066213491
paleo,"Paleo Kimchi Beef Stir-Fry (Whole30, Keto)",american,-0.18433250501866075,-0.5728123483934335,-0.7036475875701071
paleo,Baked FrenchFries with Chipotle Ranch Dip {Paleo & Whole30} recipes,mexican,-0.7283704589420885,-0.04391280238209749,0.6183248006866697
paleo,"Vegan Paleo Blueberry Muffins {Grain Free, Gluten Free}",american,-0.6553123427140908,-0.03826446508234268,-0.1638012424027951
paleo,Guinness Stew recipes,french,1.0056461106766974,0.1975670656045671,-0.3445690900411288
paleo,"4 Ingredient Chocolate Peanut Butter Homemade Frosty Recipe (Vegan, Dairy-Free, Gluten-Free, Refined Sugar-Free)",american,-0.6415025768417255,-0.07968560528054529,-0.6456577207246426
paleo,Asian Healthy Broccoli Salad,chinese,-0.23957156850812247,-0.18990887315861973,0.1567811570790528
paleo,Cilantro Base recipes,american,-0.8879623500316016,-0.7130524944930626,-0.8464926833024379
paleo,Paleo Slow Cooker Honey Garlic Chicken and Vegetables recipes,mediterranean,4.65988835103197,0.862134294187159,-0.48544842757530826
paleo,Paleo Italian Meatballs & Spaghetti Squash recipes,italian,0.7322350202197853,-0.19937656234678028,0.573767614861906
paleo,"30 Minute Beef Stroganoff Recipe (Paleo, Gluten Free, Dairy Free) recipes",eastern europe,0.30446638541530513,-0.6225177166312766,1.56950604881715
paleo,"Squash Au Gratin (Paleo, GF) recipes",french,-0.6449550183098167,-0.017930450803224994,-0.12301175979115472
paleo,"Cream ""Cheesy"" Italian Stuffed Mushrooms {Paleo, Dairy Free, Whole 30}",italian,1.0231310561763858,-0.12277434982438984,2.9303021614874156
paleo,Nightshade-free Pizza (from Make It Paleo 2) recipes,italian,0.9004023304397192,0.8525052239332913,0.8433222077834086
paleo,Paleo Turkey or Beef Meatloaf recipes,american,3.4906243841451605,-0.32358618925281923,0.7511772922450646
paleo,Slow Cooker Paleo Sweet Potato Casserole recipes,italian,-0.4130845945496169,1.164723792388315,0.5722113896217029
paleo,"French Swiss Chard Tart (Gluten-Free, Grain-Free, Vegetarian, Paleo Option) recipes",french,0.1496633647492736,-0.2241754527771328,1.115743531410549
paleo,Paleo Brussels Sprout and Bacon Coleslaw recipes,central europe,-0.43546977955240274,-0.3863634238129524,1.829477570522665
paleo,Ranch Roasted Cashews recipes,american,-0.3517202316812835,-0.3403160263978076,0.1634155909978136
paleo,Simple Egg Drop Soup recipes,chinese,0.059677148419666766,-0.2648972750239373,-0.4631698346629264
paleo,Paleo Thanksgiving Stuffing with Pumpkin Bread recipes,american,-0.5510708841936551,1.0646675316497995,0.015246566812156234
paleo,Garlic Parmesan Zucchini Bread,italian,-0.395933756288776,-0.4270852460597568,-0.2004134888433638
paleo,Crock Pot Korean Gochujang Pork,french,3.632508591575753,-0.2701690565037085,2.4393540514991185
paleo,"20 Minute Cashew Chicken Recipe {Paleo, Gluten-Free, Clean Eating, Dairy-Free} recipes",italian,0.916105370665554,1.0896278031458593,1.16767231047838
